0.005	-0.0015892908012049298
0.015	0.00028613675255117826
0.025	0.0025068366029596745
0.035	0.00507280875002056
0.045	0.007984053193733827
0.055	0.010945262151675895
0.065	0.015614173701046135
0.075	0.02337080264225404
0.085	0.0260474515039819
0.095	0.029553491877813455
0.105	0.03323878590463024
0.115	0.03285880025479328
0.125	0.035669620398935634
0.135	0.031089349679588985
0.145	0.029841781659902825
0.155	0.03191008116269796
0.165	0.026862387506930433
0.17500000000000002	0.025567609269189336
0.185	0.02706420038392166
0.195	0.022642025341371934
0.20500000000000002	0.022503656087895004
0.215	0.017276996677123325
0.225	0.015318145307811264
0.23500000000000001	0.015229334913813859
0.245	0.011471002828759996
0.255	0.010275615776982518
0.265	0.010402260583605993
0.275	0.008095047606348348
0.28500000000000003	0.00783245073481088
0.295	0.0056580373756518745
0.305	0.0049205827286032565
0.315	0.004865449182903673
0.325	0.003591437120339042
0.335	0.003240462062550197
0.34500000000000003	0.0033327907286171124
0.355	0.0026454151777506626
0.365	0.0025646240773915916
0.375	0.0021595783153220286
0.385	0.001937559185042348
0.395	0.0020063523715433814
0.405	0.0016014184495416555
0.41500000000000004	0.0015188602761107574
0.425	0.0016800052182410984
0.435	0.001430008032281515
0.445	0.001431437420503356
0.455	0.0016422184278374668
0.465	0.0014832475123161147
0.47500000000000003	0.0016452294510831723
0.485	0.0014360322434194008
0.495	0.001429768478071696
0.505	0.0016161755661055592
0.515	0.0014276413521363165
0.525	0.001436284785508065
0.535	0.0016179440822750354
0.545	0.0014473475720892194
0.555	0.0015506957318078037
0.5650000000000001	0.0012989682717664563
0.5750000000000001	0.0012456133439198958
0.585	0.0013903726337888595
0.595	0.0012042166447460115
0.605	0.0012306426489038643
0.615	0.0014537195697606371
0.625	0.0013373676571223053
0.635	0.001419044819438177
0.645	0.0015038498959093643
0.655	0.001491909705957307
0.665	0.0017400330296189997
0.675	0.0015829049497960734
0.685	0.0016597333040095866
0.6950000000000001	0.0020869941112957283
0.705	0.001993683417278321
0.715	0.0021959508700291385
0.725	0.0029748873590129633
0.735	0.0030124345952067754
0.745	0.0039008610675055045
0.755	0.0038202481897061475
0.765	0.0043113097871748385
0.775	0.0060211712526866785
0.785	0.006189396031885522
0.795	0.007247109403253136
0.805	0.010228099622225883
0.8150000000000001	0.01071904505033379
0.8250000000000001	0.013880532150916825
0.835	0.013838514198204825
0.845	0.015521053495918464
0.855	0.020271335549354057
0.865	0.020412326189711318
0.875	0.022678500356012155
0.885	0.027748746741846242
0.895	0.027073092751637946
0.905	0.028456511097853812
0.915	0.027446311716596367
0.925	0.02533698494762562
0.935	0.024216013390791675
0.9450000000000001	0.018106056276767632
0.9550000000000001	0.014286326159117659
0.965	0.011531749302767354
0.975	0.008432009464411616
0.985	0.00519911103741692
0.995	0.0018330540217832633
1.0050000000000001	-0.0016661615824893443
